name,platform_id,url,total_review_count,address,id,image_url,lat,lng,score
Tamarind,kS2CP48K66yL2TwIhUqy_A,https://www.yelp.com/biz/tamarind-new-york-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,919.0,"99 Hudson St,New York, NY 10013",9516,https://s3-media2.fl.yelpcdn.com/bphoto/PNV982_yZhHPpRm7UcH26Q/o.jpg,40.7191,-74.0089,1
Mason Sandwich Company,PN0gjCha_CIVwc_twNByYg,https://www.yelp.com/biz/mason-sandwich-company-eastchester?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,299.0,"33 Mill Rd,Eastchester, NY 10709",9588,https://s3-media1.fl.yelpcdn.com/bphoto/OF51Ng8abZSSIUF4uqJIBg/o.jpg,40.9564,-73.8116,1
Pak Indo Grocery,8pUuHfcWTzbLu8NAPDXd9g,https://www.yelp.com/biz/pak-indo-grocery-yonkers?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,10.0,"1587 Central Park Ave,Yonkers, NY 10710",9595,https://s3-media3.fl.yelpcdn.com/bphoto/PrEDoffvx0iD0LroARNb1Q/o.jpg,40.9532,-73.8436,5
Elevation Burger,ACT_dXJ-1wogsxx-MPRJxA,https://www.yelp.com/biz/elevation-burger-yonkers?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,215.0,"228 Market St,Yonkers, NY 10710",9597,https://s3-media3.fl.yelpcdn.com/bphoto/pG5vGOfYHaoN8dt9UwFEVQ/o.jpg,40.9658,-73.8567,1
Indo Pak Halal Restaurant,IPObt34MFs_Icr83NE7RFQ,https://www.yelp.com/biz/indo-pak-halal-restaurant-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,46.0,"2173 2nd Ave,New York, NY 10029",9647,https://s3-media1.fl.yelpcdn.com/bphoto/W1br2FP-4Q7H_zqn4o2-uA/o.jpg,40.7935,-73.9403,2
Safari Restaurant NYC,5mOzZ17qU_8ijlP54Q206Q,https://www.yelp.com/biz/safari-restaurant-nyc-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,188.0,"219 W 116th St,New York, NY 10026",9657,https://s3-media1.fl.yelpcdn.com/bphoto/L5VXttqp4JSzuyrCD3_IQw/o.jpg,40.8038,-73.9535,2
Halal Cart - 86th and 3rd,CWEHjt5yU_pE0QBU_17l4A,https://www.yelp.com/biz/halal-cart-86th-and-3rd-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,6.0,"Corner Of 86th And 3rd,New York, NY 10028",9756,https://s3-media3.fl.yelpcdn.com/bphoto/PvuuLjjHFWmCPRuZqo-WcA/o.jpg,40.7788,-73.954,1
Super China Pagoda,Dh2I2jRTXE7oDCfuA9vCoQ,https://www.yelp.com/biz/super-china-pagoda-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,44.0,"4720 30th Ave,Astoria, NY 11103",9804,https://s3-media4.fl.yelpcdn.com/bphoto/UjP7MfXDaLggXnbyn4iSbQ/o.jpg,40.761,-73.9092,2
Namaste,HsEmXckXmsRAAEVDFCGYYg,https://www.yelp.com/biz/namaste-astoria-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,512.0,"31-15 30th Ave,Astoria, NY 11102",9821,https://s3-media3.fl.yelpcdn.com/bphoto/jNsGeA5KEGbvkhqBcD9AaQ/o.jpg,40.7668,-73.9207,1
York Halal Grill,c8K0wzVqlXqjUmgeZzp5zg,https://www.yelp.com/biz/york-halal-grill-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,6.0,"East 71st St York Ave,New York, NY 10021",9765,https://s3-media3.fl.yelpcdn.com/bphoto/hAnG-NxzxnvQ7WYaQfdE1g/o.jpg,40.7662,-73.9542,4
Spring/Lafayette Halal Cart,aebGkiWu9-tx_ofSitzldA,https://www.yelp.com/biz/spring-lafayette-halal-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3.0,"Spring St & Lafayette St,New York, NY 10012",9767,https://s3-media4.fl.yelpcdn.com/bphoto/5732Yqv_39T8_v57j90KJQ/o.jpg,40.7223,-73.9971,5
Artichoke Basille's Pizza,DFUuirJoXNeDz4W2bxrMYA,https://www.yelp.com/biz/artichoke-basilles-pizza-new-york-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,887.0,"111 MacDougal St,New York, NY 10012",9886,https://s3-media3.fl.yelpcdn.com/bphoto/VInRZyTQrLxwdCemja-0LQ/o.jpg,40.7299,-74.0008,4
Garden Basket Market,OuCrhwmNFn3gAsv6CRRuKw,https://www.yelp.com/biz/garden-basket-market-brooklyn-8?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,26.0,"354 Lewis Ave,Brooklyn, NY 11233",10037,https://s3-media2.fl.yelpcdn.com/bphoto/dfCnHIb3FkG6pE-Xem4OHQ/o.jpg,40.6834,-73.9353,4
Khyber Kabab Restaurant,Gol6yMg-EYy2-unPykGXvg,https://www.yelp.com/biz/khyber-kabab-restaurant-richmond-hill?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,7.0,"11211 Jamaica Ave,Richmond Hill, NY 11418",10039,https://s3-media2.fl.yelpcdn.com/bphoto/Dq6U3eeCodk4xTSGHQQK1w/o.jpg,40.6978,-73.836,4
Chubby Burgers & Chicken,TVqGgXmNH8wPZpHX-GWD4g,https://www.yelp.com/biz/chubby-burgers-and-chicken-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,75.0,"2597 Steinway St,Astoria, NY 11103",10059,https://s3-media2.fl.yelpcdn.com/bphoto/8gOraZC-i82BZU8o74G_sw/o.jpg,40.7655,-73.9134,2
Falafel On Broadway,n_KosOPSHS81Yq0D6X3peQ,https://www.yelp.com/biz/falafel-on-broadway-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,211.0,"3151 Broadway,New York, NY 10027",10155,https://s3-media2.fl.yelpcdn.com/bphoto/glZDVyOPmQ7tGzqYVI5nQA/o.jpg,40.8145,-73.9597,1
Middle Eastern Halal Food Cart,MuNiY-SpQ7yoSjt1k8FAmA,https://www.yelp.com/biz/middle-eastern-halal-food-cart-manhattan?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,9.0,"137th St & Broadway,Manhattan, NY 10031",10161,https://s3-media3.fl.yelpcdn.com/bphoto/kd8bjlZpA-2Qk2fpW1-YYQ/o.jpg,40.8214,-73.954,4
Kabob On the Cliff,z-oniZMalNAx8MT_ifoHfg,https://www.yelp.com/biz/kabob-on-the-cliff-cliffside-park?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,69.0,"657 Palisade Ave,Cliffside Park, NJ 07010",10212,https://s3-media3.fl.yelpcdn.com/bphoto/_1bAGsGDpWuxxv-I2Ci4vQ/o.jpg,40.8248,-73.9839,5
Yaar Indian Restaurant,ogEtpbCgxv38PyB3ebivqQ,https://www.yelp.com/biz/yaar-indian-restaurant-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,385.0,"22-55 31st St,Astoria, NY 11105",10280,https://s3-media2.fl.yelpcdn.com/bphoto/AfPx0W1GWwSruK1TeNTQBg/o.jpg,40.7748,-73.912,5
Halalish,U9F2zvPCGrPWn2TQ2geBBw,https://www.yelp.com/biz/halalish-flushing?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,73.0,"41-17 Main St,Flushing, NY 11355",10335,https://s3-media2.fl.yelpcdn.com/bphoto/0FVcdvg8fZZgCRnbHp1-Hw/o.jpg,40.7578,-73.8291,5
Kabul Kabab House,Qz5E5sPtETWD3kwEUsBZpw,https://www.yelp.com/biz/kabul-kabab-house-flushing?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,474.0,"42-51 Main St,Flushing, NY 11355",10340,https://s3-media4.fl.yelpcdn.com/bphoto/h92NeXrAhC_SCM-Fa77J5A/o.jpg,40.7539,-73.8276,1
Nurlan Uyghur Restaurant,tgvibHhySfASSEqJbScCiQ,https://www.yelp.com/biz/nurlan-uyghur-restaurant-flushing-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,41.0,"43-39 Main St,Flushing, NY 11355",10343,https://s3-media4.fl.yelpcdn.com/bphoto/FE2xpnCOXGwY7--7xNRaVA/o.jpg,40.7517,-73.826,1
Legend Chicken,F2Pffrayfs1eQK1Y5How7w,https://www.yelp.com/biz/legend-chicken-flushing?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,139.0,"135-15 40th Rd,Flushing, NY 11354",10349,https://s3-media1.fl.yelpcdn.com/bphoto/I3aFdN4a4s8AUiELP3A44A/o.jpg,40.7588,-73.831,4
Medina Halal Food,_zkCNfVFNtzHkWFdcaHkMQ,https://www.yelp.com/biz/medina-halal-food-queens?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,7.0,"31-01 Stratton St,Queens, NY 11354",10355,https://s3-media1.fl.yelpcdn.com/bphoto/zcawy_sd5JsXvv4CjVBHxA/o.jpg,40.7691,-73.8344,1
Zaiqa Halal Food Cart,6yd1hBoTZihNs0Sk71cowA,https://www.yelp.com/biz/zaiqa-halal-food-cart-flushing-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,8.0,"College Point Blvd And Roosevelt Ave,Flushing, NY 11354",10356,https://s3-media4.fl.yelpcdn.com/bphoto/fO3TJzW9ge32nH6D8QbF3g/o.jpg,40.7581,-73.8342,4
Gyro Plus,8vMdxpQ_I1Ff_FIx35SDew,https://www.yelp.com/biz/gyro-plus-flushing?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,5.0,"3001 Stratton St,Flushing, NY 11354",10359,https://s3-media2.fl.yelpcdn.com/bphoto/5ZoHwstHMCEdbbqhuRFR0w/o.jpg,40.7701,-73.8345,4
NJ Halal Bowls,oZojcAqEX383OYWWdtkRbw,https://www.yelp.com/biz/nj-halal-bowls-edison-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,129.0,"163 Wood Ave,Edison, NJ 08820",10456,https://s3-media4.fl.yelpcdn.com/bphoto/jNaiJiLS-lsJdJPGCrd9Gw/o.jpg,40.5725,-74.3373,2
Madina Halal Platter,7U6ECqnbmJvKmSCidFuThw,https://www.yelp.com/biz/madina-halal-platter-rahway?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,17.0,"395 St George Ave,Rahway, NJ 07065",10461,https://s3-media2.fl.yelpcdn.com/bphoto/agjMwOCenBcH1lylVwdnaQ/o.jpg,40.5976,-74.2899,4
Delhi Garden,SH5hXSPaguQbHHB_7xz5LA,https://www.yelp.com/biz/delhi-garden-edison?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,485.0,"1677 State Rt 27,Edison, NJ 08817",10464,https://s3-media1.fl.yelpcdn.com/bphoto/6viljCsx4FwauVPWIiWKBg/o.jpg,40.5104,-74.4093,1
Zaika BBQ & Grill,g7KZ95LxsG48DXK9aNnYcA,https://www.yelp.com/biz/zaika-bbq-and-grill-edison-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,222.0,"1199 Amboy Ave,Edison, NJ 08837",10466,https://s3-media4.fl.yelpcdn.com/bphoto/0fMGUmTTs102j_xIK_or1w/o.jpg,40.5359,-74.3478,3
Tabaq Restaurant & BBQ,-WVTc2x7MjnpPlfw1KZOHw,https://www.yelp.com/biz/tabaq-restaurant-and-bbq-edison?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,290.0,"1625 Oak Tree Rd,Edison, NJ 08820",10467,https://s3-media1.fl.yelpcdn.com/bphoto/I8TkkBz6cFq2ZY7zPpmO6w/o.jpg,40.5726,-74.3373,4
Tasty Bites Halal Chinese,GYCCyTnXiALlkySIkOcOxg,https://www.yelp.com/biz/tasty-bites-halal-chinese-south-plainfield?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,72.0,"130 Durham Ave,South Plainfield, NJ 07080",10513,https://s3-media3.fl.yelpcdn.com/bphoto/xXfHQsb4aAUQE3l4biY2Yg/o.jpg,40.5582,-74.4168,5
Jersey Fried Chicken,SLf-2CTVqIZ-3d-pNMMwLg,https://www.yelp.com/biz/jersey-fried-chicken-rahway-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12.0,"221 W Main St,Rahway, NJ 07065",10515,https://s3-media3.fl.yelpcdn.com/bphoto/6g3n-sITe4sqCTzY9KoiOg/o.jpg,40.6111,-74.2768,1
Al Humza,35bJdPviyOHhiFHOFStN4Q,https://www.yelp.com/biz/al-humza-staten-island?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,19.0,"629 Richmond Rd,Staten Island, NY 10304",10570,https://s3-media2.fl.yelpcdn.com/bphoto/2Ih0yzmy7YsmVdhIj7DEQQ/o.jpg,40.6115,-74.0886,2
Al Huda Deli & Market,2R8wejHQrsivGpBpZR8zEQ,https://www.yelp.com/biz/al-huda-deli-and-market-anaheim?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,11.0,"518 S Brookhurst St,Anaheim, CA 92804",15856,https://s3-media1.fl.yelpcdn.com/bphoto/wdQW-TBTNI9I_UXk1tzD_w/o.jpg,33.8257,-117.958,3
Balkh Shish Kabab House,kTi9RbFCUGRySbZnq0pdlQ,https://www.yelp.com/biz/balkh-shish-kabab-house-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,151.0,"2310 31st St,Astoria, NY 11105",16314,https://s3-media2.fl.yelpcdn.com/bphoto/bObb1_ElgU_dbSTip27TLA/o.jpg,40.7742,-73.9133,1
Sofrito New York,4tfm_HC2i6kTYTrGm1a4Mg,https://www.yelp.com/biz/sofrito-new-york-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,583.0,"679 Riverside Dr,New York, NY 10031",16467,https://s3-media4.fl.yelpcdn.com/bphoto/h1XHzL-923JpHecV7zmiJg/o.jpg,40.8273,-73.9554,5
Food Court At Queens College,VEHOiqyXrzNPgHYbcDsNJw,https://www.yelp.com/biz/food-court-at-queens-college-flushing?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,19.0,"6530 Kissena Blvd,Flushing, NY 11367",16635,https://s3-media2.fl.yelpcdn.com/bphoto/6EVHHkaL4qPJYU6CU-HI4A/o.jpg,40.7361,-73.8149,2
Chipotle Mexican Grill,5ExyxeUD83brjtpItpa5eA,https://www.yelp.com/biz/chipotle-mexican-grill-east-brunswick?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,155.0,"609 State Route 18,East Brunswick, NJ 08816",10616,https://s3-media2.fl.yelpcdn.com/bphoto/PDQis0-y_b3Zaut-XaSwHQ/o.jpg,40.4353,-74.3904,4
Turkish Cuisine,HTJAhxP3rSr49HhdxE7FCQ,https://www.yelp.com/biz/turkish-cuisine-white-plains?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,220.0,"116 Mamaroneck Ave,White Plains, NY 10601",15356,https://s3-media4.fl.yelpcdn.com/bphoto/NixKaElv-WZKTWPFKUbyuw/o.jpg,41.0297,-73.7657,3
Souk & Sandwich,PYv7MXnCDuSPA9Yakf1Rqw,https://www.yelp.com/biz/souk-and-sandwich-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,138.0,"117 Ave Of The America's,New York, NY 10013",10644,https://s3-media3.fl.yelpcdn.com/bphoto/oVjIwTOjcepbJmHUrC8MRg/o.jpg,40.7239,-74.0049,2
Frites 'n' Meats,34zyzLqKbwSqCnF2vMtIRA,https://www.yelp.com/biz/frites-n-meats-brooklyn-24?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,188.0,"254 Bedford Ave,Brooklyn, NY 11249",10821,https://s3-media4.fl.yelpcdn.com/bphoto/pRm0jfiy0IwVEMxHAt1A9A/o.jpg,40.7156,-73.9604,4
Nawab,xyHakz7K8D6y0tZ07xl-Uw,https://www.yelp.com/biz/nawab-yonkers?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,120.0,"2 Hudson St,Yonkers, NY 10701",12869,https://s3-media3.fl.yelpcdn.com/bphoto/mzhtALSd3rpA7yfNltuJmA/o.jpg,40.9332,-73.8994,3
Fez Turkish Meze,7z6hF-18GanVrh9t4G-hRQ,https://www.yelp.com/biz/fez-turkish-meze-mamaroneck-5?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,65.0,"409 Mt Pleasant Ave,Mamaroneck, NY 10543",15366,https://s3-media2.fl.yelpcdn.com/bphoto/yXBn-p49pmaSsCMfVn0r_w/o.jpg,40.9519,-73.7368,3
Burger IM,mxljv9eJBjXqz2Y4b83rvg,https://www.yelp.com/biz/burger-im-dobbs-ferry?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,28.0,"18 Hamilton St,Space J30,Dobbs Ferry, NY 10522",15373,https://s3-media2.fl.yelpcdn.com/bphoto/PzODwzktcsCoQ9FuNsoiIA/o.jpg,41.004,-73.8563,1
New Al-Habib Halal Meat Market,2yNtECxafZRar5KYoK6ZMg,https://www.yelp.com/biz/new-al-habib-halal-meat-market-bellerose?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,7.0,"25202 Hillside Ave,Bellerose, NY 11426",15938,https://s3-media1.fl.yelpcdn.com/bphoto/TW-EB6AAERj_U6GUPzp74g/o.jpg,40.7355,-73.7154,5
SkyIce Sweet & Savory,LQ8ITaZIbaiQ8pHPOx5i6w,https://www.yelp.com/biz/skyice-sweet-and-savory-brooklyn-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,739.0,"63 5th Ave,Brooklyn, NY 11217",10679,https://s3-media1.fl.yelpcdn.com/bphoto/L_crEBQnh8LVwMo19Ktisw/o.jpg,40.6806,-73.9773,1
Panna II Garden Indian Restaurant,1SgiWHlFN5mp5gNLSGx2Ww,https://www.yelp.com/biz/panna-ii-garden-indian-restaurant-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1064.0,"93 1st Ave,New York, NY 10003",11146,https://s3-media3.fl.yelpcdn.com/bphoto/ANaKH1CzcKE70lKb8c7HXw/o.jpg,40.7263,-73.9865,2
Yasin Halal Food,0xMVWaPlxPb0g9uFVSVx8w,https://www.yelp.com/biz/yasin-halal-food-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,10.0,"72 Bogart St,Brooklyn, NY 11206",10745,https://s3-media1.fl.yelpcdn.com/bphoto/6M2joAe3vOpalzw_gx3a1Q/o.jpg,40.7058,-73.9329,4
Sapid Indian Food,NHoKf98A1Hi8htHEfeptgw,https://www.yelp.com/biz/sapid-indian-food-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,145.0,"595 Washington Ave,Brooklyn, NY 11238",10911,https://s3-media1.fl.yelpcdn.com/bphoto/c2khU0jkTv_BkfYaBm5gzw/o.jpg,40.6798,-73.9639,3
The Halal Kitchen,2bx37voRdi1AjGzzM_ujKw,https://www.yelp.com/biz/the-halal-kitchen-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,6.0,"136 University Pl,New York, NY 10003",13017,https://s3-media1.fl.yelpcdn.com/bphoto/ZZ22T2nqLoW9-5tBBpq--w/o.jpg,40.7352,-73.9919,3
Pizza & Gyro Spot,w2Y7ngrKVlo_0iuTIPAyuQ,https://www.yelp.com/biz/pizza-and-gyro-spot-villa-park?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,15.0,"332 East Saint Charles Rd,Villa Park, IL 60181",15459,https://s3-media1.fl.yelpcdn.com/bphoto/-36NanMitAaYIxQrgrFaQA/o.jpg,41.8904,-87.9707,3
The Port of Peri Peri,nfNRILuCSvIFP7L9syynWQ,https://www.yelp.com/biz/the-port-of-peri-peri-villa-park?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,72.0,"100 East Roosevelt Rd,Ste 38,Villa Park, IL 60181",15460,https://s3-media4.fl.yelpcdn.com/bphoto/jLg8voo96dmbdTyP39Qfow/o.jpg,41.8614,-87.9748,2
Kennedy Chicken & Gyro,-i_nD0XxG5n9tMQaKbuzFw,https://www.yelp.com/biz/kennedy-chicken-and-gyro-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,14.0,"5605 Broadway,Bronx, NY 10463",11114,https://s3-media3.fl.yelpcdn.com/bphoto/raZD3tBATLk70ViMYezeQw/o.jpg,40.8796,-73.9044,5
khana khazana,wZy0KfQdRKozNZkkZWKGVg,https://www.yelp.com/biz/khana-khazana-new-york-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,11.0,"140 Broadway,New York, NY 10005",13088,https://s3-media1.fl.yelpcdn.com/bphoto/eWYv--zOkiG5cdkaFTGuMw/o.jpg,40.7088,-74.0108,2
Country House Diner,wZtLVgtXXVRSL99lS9Ti2g,https://www.yelp.com/biz/country-house-diner-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,34.0,"887 Fulton St,Brooklyn, NY 11238",13707,https://s3-media1.fl.yelpcdn.com/bphoto/BG5plcV378i7AVAj5Fmt-w/o.jpg,40.6838,-73.9677,3
